ProductID,ProductCode,ProductName,Category,SubCategory,Brand,UnitPrice,StandardCost,Status,CreatedDate,ModifiedDate,SourceSystem
102789,PROD-102789,Open-source 24/7 secured line,Cloud,Storage,Cisco,4409.69,1013.73,Active,2026-07-12,2026-04-03,ERP
102790,PROD-102790,Public-key logistical algorithm,Cloud,Compute,Citrix,2092.59,1614.41,Active,2023-01-03,2026-04-11,ERP
102791,PROD-102791,Multi-channeled national moratorium,Services,Training,Dell,1250.35,2501.66,Active,2025-08-13,2025-04-13,ERP
102792,PROD-102792,Seamless explicit functionalities,Software,Analytics,Microsoft,2206.34,3264.87,Active,2021-11-05,2025-10-03,ERP
102793,PROD-102793,Self-enabling client-server application,Cloud,Networking,Adobe,4892.88,1351.8,Active,2024-07-27,2025-05-23,ERP
102794,PROD-102794,Enhanced intermediate archive,Services,Consulting,VMware,1216.63,3519.45,Active,2022-07-28,2025-03-07,ERP
102795,PROD-102795,Mandatory maximized hub,Collaboration,Productivity,Cisco,2056.32,3401.56,Active,2025-02-08,2025-01-29,ERP
102796,PROD-102796,Multi-tiered neutral extranet,Security,Endpoint,HP,1713.75,2401.98,Active,2024-04-19,2025-03-07,ERP
102797,PROD-102797,Function-based attitude-oriented capacity,Storage,SAN,Dell,456.37,3189.87,Active,2022-09-29,2024-08-04,ERP
102798,PROD-102798,Face-to-face content-based archive,Hardware,Desktop,Lenovo,2488.61,391.95,Active,2023-09-23,2026-04-26,ERP
102799,PROD-102799,De-engineered static open system,Cloud,Compute,Microsoft,2382.48,154.92,Active,2024-11-05,2025-11-29,ERP
102800,PROD-102800,Triple-buffered zero tolerance frame,Security,Threat Protection,Citrix,3346.99,372.89,Active,2023-03-12,2025-06-10,ERP
102801,PROD-102801,Face-to-face maximized complexity,Cloud,AI,Citrix,544.86,3985.35,Active,2025-02-18,2025-11-03,ERP
102802,PROD-102802,Decentralized leadingedge definition,Software,Operating System,Microsoft,4116.08,789.19,Active,2022-06-04,2025-03-19,ERP
102803,PROD-102803,Assimilated well-modulated solution,Cloud,Networking,Adobe,582.32,2383.65,Active,2025-08-21,2026-06-27,ERP
102804,PROD-102804,Switchable asynchronous service-desk,Software,Analytics,HP,371.47,2434.52,Active,2025-04-24,2025-08-04,ERP
102805,PROD-102805,Exclusive radical support,Security,Endpoint,Dell,2507.26,914.57,Active,2023-04-25,2025-02-02,ERP
102806,PROD-102806,Configurable exuding approach,Security,Identity,Lenovo,4268.17,2668.41,Active,2023-10-07,2025-04-19,ERP
102807,PROD-102807,Team-oriented local synergy,Collaboration,Productivity,Citrix,4760.94,1242.94,Active,2022-06-08,2025-09-06,ERP
102808,PROD-102808,Synergistic foreground Internet solution,Storage,Archive,Cisco,3981.57,3392.31,Active,2023-04-26,2024-08-25,ERP
102809,PROD-102809,Quality-focused optimizing matrices,Services,Support,Cisco,2333.37,2820.36,Active,2021-09-19,2025-07-05,ERP
102810,PROD-102810,Operative asynchronous synergy,Hardware,Laptop,Microsoft,2959.03,492.93,Active,2024-01-05,2025-06-06,ERP
102811,PROD-102811,Mandatory multi-tasking toolset,Software,Office,HP,789.17,316.93,Active,2022-12-11,2026-01-11,ERP
102812,PROD-102812,Switchable 4thgeneration data-warehouse,Services,Training,Cisco,3607.27,1755.46,Active,2023-05-03,2026-03-06,ERP
102813,PROD-102813,Innovative foreground middleware,Software,Analytics,Cisco,4483.17,2633.32,Active,2026-03-02,2025-08-29,ERP
102814,PROD-102814,Fundamental upward-trending solution,Services,Support,Lenovo,997.87,287.57,Active,2024-12-16,2026-07-25,ERP
102815,PROD-102815,Decentralized systematic infrastructure,Hardware,Server,Lenovo,973.48,2003.03,Active,2025-04-06,2025-05-03,ERP
102816,PROD-102816,Open-architected radical attitude,Storage,Backup,Adobe,707.87,1324.46,Active,2022-03-24,2025-09-30,ERP
102817,PROD-102817,Quality-focused bandwidth-monitored portal,Storage,Backup,HP,86.82,3138.25,Active,2021-10-14,2026-05-03,ERP
102818,PROD-102818,Versatile demand-driven matrices,Security,Encryption,Dell,2460.13,3953.77,Active,2024-01-28,2024-09-13,ERP
102819,PROD-102819,Persevering bandwidth-monitored hardware,Cloud,Compute,HP,1238.12,2425.59,Active,2026-05-22,2024-10-23,ERP
102820,PROD-102820,Face-to-face upward-trending customer loyalty,Security,Endpoint,HP,2118.46,3089.17,Active,2026-02-02,2024-11-18,ERP
102821,PROD-102821,Seamless object-oriented challenge,Services,Training,Citrix,1719.04,440.77,Active,2022-08-04,2024-08-09,ERP
102822,PROD-102822,Balanced asymmetric matrix,Networking,Switch,HP,1695.96,2643.2,Active,2025-12-24,2026-06-23,ERP
102823,PROD-102823,Digitized bi-directional approach,Security,Encryption,Cisco,2202.94,3800.52,Active,2026-01-02,2025-01-01,ERP
102824,PROD-102824,Cross-platform contextually-based paradigm,Hardware,Monitor,VMware,2717.02,3029.2,Active,2024-03-13,2025-12-24,ERP
102825,PROD-102825,Vision-oriented systemic knowledge user,Hardware,Server,Citrix,138.68,2367.55,Active,2026-06-06,2025-05-19,ERP
102826,PROD-102826,Ergonomic zero administration framework,Software,Office,Lenovo,4648.79,3658.57,Active,2024-07-05,2024-09-13,ERP
102827,PROD-102827,Up-sized upward-trending adapter,Networking,Firewall,Cisco,2273.89,1218.62,Active,2022-11-20,2026-05-07,ERP
102828,PROD-102828,Horizontal solution-oriented orchestration,Hardware,Desktop,VMware,2004.32,42.03,Active,2024-01-19,2026-01-06,ERP
102829,PROD-102829,Mandatory intangible artificial intelligence,Networking,Router,Cisco,4762.44,1810.77,Active,2026-07-22,2026-07-10,ERP
102830,PROD-102830,Triple-buffered composite application,Storage,SAN,Lenovo,286.43,327.52,Active,2024-04-22,2026-02-04,ERP
102831,PROD-102831,Proactive clear-thinking utilization,Security,Encryption,Microsoft,2533.67,3811.57,Active,2022-04-22,2026-04-03,ERP
102832,PROD-102832,Polarized leadingedge strategy,Security,Identity,Adobe,4944.9,873.32,Active,2022-03-30,2025-01-05,ERP
102833,PROD-102833,Advanced solution-oriented implementation,Security,Identity,Cisco,4631.86,1571.38,Active,2023-08-05,2025-07-27,ERP
102834,PROD-102834,Self-enabling coherent Local Area Network,Services,Support,Cisco,120.35,1732.26,Active,2023-11-25,2026-07-07,ERP
102835,PROD-102835,Ergonomic stable encoding,Services,Support,Adobe,152.42,541.26,Active,2025-04-05,2026-05-09,ERP
102836,PROD-102836,Diverse grid-enabled framework,Security,Endpoint,VMware,3375.46,1676.91,Active,2026-07-22,2026-02-26,ERP
102837,PROD-102837,Team-oriented bifurcated time-frame,Storage,NAS,HP,1839.08,3066.24,Active,2023-06-03,2026-07-27,ERP
102838,PROD-102838,Up-sized actuating structure,Security,Threat Protection,Dell,427.32,643.39,Active,2025-09-04,2025-09-27,ERP
102839,PROD-102839,Proactive bandwidth-monitored Graphic Interface,Software,Operating System,Cisco,376.61,3087.1,Active,2022-02-19,2025-08-05,ERP
102840,PROD-102840,Integrated asymmetric framework,Security,Endpoint,Dell,3836.26,1366.68,Active,2021-10-16,2025-07-18,ERP
102841,PROD-102841,Distributed bifurcated knowledgebase,Collaboration,Email,Adobe,3356.59,1131.24,Active,2024-07-20,2026-02-26,ERP
102842,PROD-102842,Digitized stable strategy,Software,Analytics,Dell,1798.54,1566.83,Active,2022-05-21,2026-05-08,ERP
102843,PROD-102843,Polarized systematic circuit,Networking,Firewall,Microsoft,4559.05,2490.86,Active,2023-12-04,2025-02-17,ERP
102844,PROD-102844,Decentralized radical implementation,Software,Operating System,HP,771.77,662.35,Active,2024-03-26,2026-06-16,ERP
102845,PROD-102845,Devolved stable core,Networking,Wireless,Citrix,197.46,3417.69,Active,2025-04-08,2025-12-06,ERP
102846,PROD-102846,Devolved upward-trending help-desk,Storage,SAN,Lenovo,1101.18,780.82,Active,2022-09-22,2025-04-06,ERP
102847,PROD-102847,Future-proofed grid-enabled solution,Collaboration,Email,Cisco,4180.83,3736.84,Active,2025-11-21,2026-04-10,ERP
102848,PROD-102848,Ergonomic executive core,Collaboration,Productivity,Lenovo,1644.96,1491.26,Active,2024-10-18,2025-11-20,ERP
102849,PROD-102849,Horizontal methodical archive,Hardware,Laptop,Adobe,981.0,2294.48,Active,2025-06-04,2025-04-26,ERP
102850,PROD-102850,Future-proofed impactful toolset,Hardware,Server,Citrix,2106.89,3354.14,Active,2021-11-27,2024-08-30,ERP
102851,PROD-102851,Face-to-face systematic intranet,Services,Implementation,Dell,713.69,406.51,Active,2022-03-17,2025-02-26,ERP
102852,PROD-102852,Quality-focused multi-state implementation,Software,Database,Adobe,2497.01,3984.64,Active,2022-03-21,2025-03-21,ERP
102853,PROD-102853,Virtual explicit methodology,Services,Consulting,Microsoft,3941.42,2561.37,Active,2022-01-06,2025-10-25,ERP
102854,PROD-102854,Enhanced encompassing framework,Networking,Firewall,Lenovo,1502.58,3438.16,Active,2025-05-29,2026-05-31,ERP
102855,PROD-102855,Digitized discrete knowledge user,Hardware,Server,HP,3494.74,3267.38,Active,2025-10-15,2025-06-07,ERP
102856,PROD-102856,Face-to-face eco-centric leverage,Cloud,AI,Citrix,4256.2,3925.71,Active,2023-05-11,2024-10-01,ERP
102857,PROD-102857,Visionary eco-centric database,Services,Consulting,Adobe,1576.51,1216.79,Active,2023-02-14,2024-10-01,ERP
102858,PROD-102858,Front-line secondary budgetary management,Hardware,Laptop,VMware,1672.38,2854.41,Active,2022-03-11,2024-12-26,ERP
102859,PROD-102859,Total executive function,Cloud,Compute,Citrix,611.2,3899.19,Active,2024-03-06,2026-05-08,ERP
102860,PROD-102860,Re-contextualized context-sensitive challenge,Services,Training,Dell,953.96,868.93,Active,2024-08-14,2026-01-08,ERP
102861,PROD-102861,Up-sized logistical pricing structure,Software,Database,Microsoft,1418.75,3369.83,Active,2024-03-02,2024-12-29,ERP
102862,PROD-102862,User-friendly even-keeled info-mediaries,Software,Analytics,VMware,547.16,1629.51,Active,2026-07-24,2026-05-19,ERP
102863,PROD-102863,Down-sized 24/7 analyzer,Hardware,Server,Lenovo,510.19,1349.73,Active,2023-06-20,2024-11-19,ERP
102864,PROD-102864,Organized secondary function,Hardware,Desktop,Dell,516.86,3780.17,Active,2023-05-05,2026-02-21,ERP
102865,PROD-102865,Quality-focused real-time Graphic Interface,Hardware,Laptop,Adobe,260.5,3242.76,Active,2023-03-28,2025-07-17,ERP
102866,PROD-102866,Profit-focused explicit archive,Storage,SAN,VMware,836.09,3760.14,Active,2023-04-10,2026-03-11,ERP
102867,PROD-102867,Adaptive didactic standardization,Networking,Router,Citrix,883.48,2602.73,Active,2026-06-08,2024-09-23,ERP
102868,PROD-102868,Total directional moderator,Software,Operating System,Adobe,1131.17,2839.94,Active,2023-09-14,2025-09-24,ERP
102869,PROD-102869,De-engineered systematic software,Cloud,Storage,Lenovo,76.17,2103.83,Active,2026-02-06,2026-07-16,ERP
102870,PROD-102870,Balanced asymmetric help-desk,Security,Endpoint,Adobe,2760.44,261.0,Active,2026-01-22,2025-10-24,ERP
102871,PROD-102871,Streamlined object-oriented complexity,Networking,Wireless,Cisco,4133.88,1188.51,Active,2024-11-14,2024-11-16,ERP
102872,PROD-102872,Versatile user-facing implementation,Cloud,Networking,Lenovo,4558.19,1168.46,Active,2026-07-17,2026-01-07,ERP
102873,PROD-102873,Grass-roots zero tolerance architecture,Networking,Router,Lenovo,1312.25,2430.89,Active,2024-07-20,2026-05-11,ERP
102874,PROD-102874,Operative tangible protocol,Hardware,Laptop,Lenovo,2974.15,2993.47,Active,2021-11-03,2025-08-30,ERP
102875,PROD-102875,Ergonomic optimal knowledgebase,Cloud,Storage,Dell,4837.51,1013.9,Active,2024-06-22,2025-04-05,ERP
102876,PROD-102876,Right-sized impactful help-desk,Hardware,Desktop,Cisco,3737.16,2931.73,Active,2024-08-05,2026-02-06,ERP
102877,PROD-102877,Polarized bifurcated migration,Storage,NAS,Cisco,1418.92,472.64,Active,2026-01-18,2025-04-22,ERP
102878,PROD-102878,Profit-focused 4thgeneration process improvement,Hardware,Desktop,Dell,4158.36,79.7,Active,2025-02-09,2025-10-24,ERP
102879,PROD-102879,Synergistic intangible task-force,Software,Analytics,Cisco,2263.02,609.28,Active,2023-01-09,2025-10-26,ERP
102880,PROD-102880,Vision-oriented heuristic installation,Software,Analytics,Citrix,4887.39,1530.43,Active,2023-02-07,2025-11-10,ERP
102881,PROD-102881,Cloned homogeneous superstructure,Security,Encryption,Cisco,4295.89,605.01,Active,2024-04-02,2025-10-01,ERP
102882,PROD-102882,Phased next generation installation,Storage,Backup,Cisco,4356.26,3436.0,Active,2023-07-30,2025-07-07,ERP
102883,PROD-102883,Configurable fresh-thinking core,Networking,Wireless,Adobe,4748.26,1763.87,Active,2025-10-11,2026-05-09,ERP
102884,PROD-102884,Compatible analyzing knowledge user,Security,Identity,Lenovo,2344.73,269.08,Active,2025-01-11,2025-12-11,ERP
102885,PROD-102885,Profit-focused transitional utilization,Hardware,Monitor,VMware,1059.01,463.91,Active,2021-10-07,2025-01-20,ERP
102886,PROD-102886,Implemented next generation initiative,Security,Endpoint,VMware,1432.67,1718.96,Active,2022-10-27,2024-12-30,ERP
102887,PROD-102887,Inverse encompassing analyzer,Hardware,Monitor,Dell,2953.1,1407.68,Active,2026-02-27,2025-01-11,ERP
102888,PROD-102888,Ameliorated well-modulated projection,Networking,Wireless,Cisco,3457.73,1120.57,Active,2022-09-16,2026-03-23,ERP
102889,PROD-102889,Pre-emptive background open system,Collaboration,Productivity,VMware,844.27,901.75,Active,2024-12-07,2025-06-30,ERP
102890,PROD-102890,Managed directional software,Cloud,Compute,Cisco,3243.84,1553.71,Active,2026-04-14,2026-06-19,ERP
102891,PROD-102891,Virtual encompassing initiative,Cloud,Compute,VMware,3620.15,2100.06,Active,2024-11-14,2025-09-24,ERP
102892,PROD-102892,Re-engineered tertiary Local Area Network,Software,Analytics,VMware,3744.69,105.69,Active,2022-05-03,2025-09-07,ERP
102893,PROD-102893,Persevering mobile projection,Software,Database,VMware,1297.89,996.07,Active,2021-09-17,2026-07-11,ERP
102894,PROD-102894,Secured incremental capacity,Cloud,Networking,Microsoft,788.03,102.79,Active,2024-04-19,2026-05-01,ERP
102895,PROD-102895,Reduced local superstructure,Storage,Backup,Microsoft,2431.05,769.8,Active,2024-09-19,2025-01-16,ERP
102896,PROD-102896,Persistent demand-driven help-desk,Security,Encryption,VMware,3495.33,1105.97,Active,2025-05-26,2025-09-26,ERP
102897,PROD-102897,Distributed neutral website,Networking,Wireless,Citrix,525.65,1900.62,Active,2025-11-09,2026-06-17,ERP
102898,PROD-102898,Virtual high-level throughput,Networking,Switch,Citrix,276.73,1361.19,Active,2026-05-06,2025-05-28,ERP
102899,PROD-102899,Innovative grid-enabled hierarchy,Collaboration,Meetings,Citrix,2491.1,1737.52,Active,2021-10-26,2025-09-20,ERP
102900,PROD-102900,Re-engineered stable system engine,Hardware,Laptop,Dell,2847.54,569.56,Active,2022-02-06,2025-02-06,ERP
102901,PROD-102901,Digitized composite matrices,Storage,SAN,Cisco,2362.06,2151.55,Active,2023-09-14,2026-05-16,ERP
102902,PROD-102902,Team-oriented uniform task-force,Software,Operating System,Adobe,3606.23,902.41,Active,2026-06-10,2025-07-31,ERP
102903,PROD-102903,Switchable static intranet,Networking,Switch,Citrix,529.44,1044.41,Active,2024-04-25,2024-09-30,ERP
102904,PROD-102904,User-friendly needs-based success,Storage,SAN,VMware,3232.95,3561.96,Active,2025-05-10,2025-01-01,ERP
102905,PROD-102905,Re-contextualized incremental capability,Networking,Router,Citrix,4621.66,2456.8,Active,2023-10-16,2025-05-29,ERP
102906,PROD-102906,Open-architected high-level model,Software,Analytics,Cisco,268.64,2763.76,Active,2024-08-29,2024-08-03,ERP
102907,PROD-102907,Inverse regional synergy,Cloud,Compute,Adobe,4094.47,885.03,Active,2023-08-28,2025-05-13,ERP
102908,PROD-102908,Right-sized foreground system engine,Storage,Backup,Dell,489.12,2341.94,Active,2022-08-04,2024-08-27,ERP
102909,PROD-102909,Fully-configurable client-server throughput,Security,Identity,Lenovo,3497.08,3740.25,Active,2022-09-11,2026-06-02,ERP
102910,PROD-102910,Digitized methodical success,Collaboration,Meetings,Microsoft,3707.56,3923.3,Active,2023-12-20,2026-07-11,ERP
102911,PROD-102911,Managed context-sensitive matrix,Hardware,Server,Cisco,901.74,648.89,Active,2021-08-20,2025-09-24,ERP
102912,PROD-102912,Centralized encompassing core,Hardware,Desktop,Cisco,4145.02,810.64,Active,2022-01-28,2025-05-27,ERP
102913,PROD-102913,Centralized regional throughput,Security,Encryption,Microsoft,3325.22,921.86,Active,2022-02-04,2026-05-10,ERP
102914,PROD-102914,Phased 24/7 access,Cloud,Compute,Dell,3642.43,2903.15,Active,2025-10-29,2025-12-24,ERP
102915,PROD-102915,Re-engineered needs-based monitoring,Services,Training,Lenovo,811.95,276.49,Active,2021-11-10,2024-12-18,ERP
102916,PROD-102916,Triple-buffered composite moratorium,Cloud,Networking,Lenovo,87.73,1513.78,Active,2025-04-13,2025-08-15,ERP
102917,PROD-102917,Business-focused exuding hardware,Cloud,Networking,Dell,469.9,651.2,Active,2026-01-26,2025-04-28,ERP
102918,PROD-102918,Sharable 4thgeneration function,Software,Database,Lenovo,586.78,936.3,Active,2026-04-01,2025-09-29,ERP
102919,PROD-102919,Fully-configurable exuding database,Cloud,AI,Citrix,4437.62,650.65,Active,2022-11-08,2025-09-03,ERP
102920,PROD-102920,Persistent optimizing success,Networking,Wireless,Lenovo,902.07,3350.84,Active,2023-03-22,2025-05-29,ERP
102921,PROD-102921,Automated dedicated matrices,Collaboration,Voice,Citrix,1338.13,876.23,Active,2023-06-08,2025-03-26,ERP
102922,PROD-102922,Realigned needs-based hierarchy,Hardware,Desktop,Lenovo,1512.89,3095.92,Active,2023-04-09,2024-10-30,ERP
102923,PROD-102923,Organized exuding initiative,Collaboration,Email,Dell,3993.18,528.95,Active,2022-12-23,2026-05-20,ERP
102924,PROD-102924,Customizable static success,Hardware,Desktop,Dell,2822.32,1593.56,Active,2026-06-10,2025-04-17,ERP
102925,PROD-102925,Focused real-time alliance,Cloud,Compute,HP,2718.18,946.41,Active,2022-07-25,2026-03-06,ERP
102926,PROD-102926,User-friendly uniform instruction set,Cloud,Storage,Microsoft,2566.66,2437.43,Active,2024-03-21,2026-04-09,ERP
102927,PROD-102927,Compatible maximized capacity,Software,Database,Dell,1728.6,2161.83,Active,2025-02-22,2025-01-05,ERP
102928,PROD-102928,User-centric client-driven artificial intelligence,Security,Threat Protection,Citrix,2767.09,3316.74,Active,2025-06-12,2026-04-17,ERP
102929,PROD-102929,Stand-alone exuding utilization,Hardware,Monitor,Adobe,4258.71,841.07,Active,2024-07-30,2026-06-08,ERP
102930,PROD-102930,Synergized multimedia definition,Networking,Router,HP,3142.96,308.96,Active,2022-07-25,2024-09-04,ERP
102931,PROD-102931,Integrated content-based capability,Software,Analytics,Adobe,864.94,1123.34,Active,2024-12-09,2025-07-01,ERP
102932,PROD-102932,Centralized global solution,Services,Consulting,Microsoft,3839.12,3125.69,Active,2023-08-12,2025-03-13,ERP
102933,PROD-102933,Programmable system-worthy initiative,Hardware,Laptop,Dell,1646.36,3036.3,Active,2025-07-31,2026-03-23,ERP
102934,PROD-102934,Front-line cohesive archive,Software,Operating System,Cisco,2429.86,3226.36,Active,2022-05-29,2025-04-05,ERP
102935,PROD-102935,Front-line value-added structure,Collaboration,Voice,Microsoft,3947.96,3000.18,Active,2024-04-25,2026-01-06,ERP
102936,PROD-102936,Programmable scalable success,Hardware,Desktop,Citrix,1598.58,2696.91,Active,2026-02-04,2025-11-29,ERP
102937,PROD-102937,Secured fault-tolerant hierarchy,Security,Threat Protection,VMware,838.41,2194.46,Active,2023-07-11,2025-02-22,ERP
102938,PROD-102938,Persistent encompassing projection,Cloud,Networking,VMware,2481.14,3643.26,Active,2023-03-03,2026-01-24,ERP
102939,PROD-102939,Fundamental human-resource workforce,Software,Database,HP,4130.57,1173.68,Active,2025-02-10,2025-01-11,ERP
102940,PROD-102940,Optional uniform workforce,Hardware,Server,Lenovo,2370.93,2040.9,Active,2024-11-28,2025-02-14,ERP
102941,PROD-102941,Public-key national solution,Collaboration,Email,Microsoft,3016.1,36.11,Active,2025-01-26,2026-02-20,ERP
102942,PROD-102942,Operative attitude-oriented project,Security,Endpoint,Lenovo,1759.49,1382.42,Active,2026-06-12,2025-03-23,ERP
102943,PROD-102943,Decentralized 5thgeneration hub,Services,Training,HP,2055.66,2262.93,Active,2023-04-27,2025-01-28,ERP
102944,PROD-102944,Organized object-oriented budgetary management,Networking,Wireless,HP,3998.62,2058.94,Active,2022-01-14,2026-01-25,ERP
102945,PROD-102945,Enterprise-wide tangible contingency,Services,Training,Microsoft,1862.74,3290.77,Active,2021-11-21,2025-06-05,ERP
102946,PROD-102946,De-engineered impactful projection,Storage,SAN,Microsoft,3143.83,235.82,Active,2023-11-25,2026-04-15,ERP
102947,PROD-102947,Centralized 4thgeneration service-desk,Networking,Switch,Lenovo,3030.41,2466.48,Active,2021-08-15,2025-03-08,ERP
102948,PROD-102948,Universal global application,Collaboration,Voice,Microsoft,3873.21,3119.99,Active,2023-09-10,2026-04-07,ERP
102949,PROD-102949,Devolved high-level groupware,Cloud,Storage,Dell,350.52,3212.93,Active,2024-01-19,2026-05-11,ERP
102950,PROD-102950,Down-sized heuristic alliance,Software,Office,VMware,4182.75,518.95,Active,2025-04-01,2024-08-04,ERP
102951,PROD-102951,Secured system-worthy throughput,Hardware,Server,VMware,4812.65,2584.02,Active,2025-04-08,2026-01-06,ERP
102952,PROD-102952,Digitized optimizing synergy,Collaboration,Productivity,Cisco,2602.53,1527.9,Active,2023-04-21,2026-02-22,ERP
102953,PROD-102953,Enterprise-wide hybrid adapter,Networking,Router,Lenovo,1375.61,640.57,Active,2023-03-08,2024-11-10,ERP
102954,PROD-102954,Vision-oriented interactive functionalities,Software,Database,Lenovo,3114.42,1198.23,Active,2022-05-30,2025-02-06,ERP
102955,PROD-102955,Expanded value-added analyzer,Cloud,AI,Lenovo,1523.05,107.32,Active,2023-11-24,2025-05-03,ERP
102956,PROD-102956,Universal solution-oriented definition,Storage,NAS,Citrix,3625.13,3384.03,Active,2024-10-25,2026-04-12,ERP
102957,PROD-102957,Advanced uniform architecture,Storage,NAS,Dell,1582.45,3118.72,Active,2022-10-25,2026-05-03,ERP
102958,PROD-102958,Balanced background software,Software,Office,Microsoft,4119.08,1184.21,Active,2026-07-10,2024-12-07,ERP
102959,PROD-102959,Business-focused web-enabled firmware,Storage,NAS,Citrix,4733.4,1510.32,Active,2026-05-10,2026-01-10,ERP
102960,PROD-102960,Business-focused multimedia concept,Security,Identity,HP,2046.23,935.59,Active,2023-11-27,2026-03-08,ERP
102961,PROD-102961,Function-based multi-tasking superstructure,Services,Training,HP,1504.47,3837.89,Active,2026-07-02,2025-09-03,ERP
102962,PROD-102962,Configurable asynchronous support,Hardware,Laptop,Adobe,1917.49,1659.49,Active,2022-11-11,2025-10-12,ERP
102963,PROD-102963,Focused logistical function,Security,Threat Protection,Microsoft,3871.58,2929.85,Active,2023-01-28,2024-12-21,ERP
102964,PROD-102964,Robust tangible software,Services,Support,HP,4160.56,1119.85,Active,2026-07-25,2026-04-05,ERP
102965,PROD-102965,Triple-buffered optimizing middleware,Cloud,Networking,Microsoft,3384.71,1376.22,Active,2025-10-18,2025-02-22,ERP
102966,PROD-102966,Open-source radical pricing structure,Security,Identity,VMware,1232.14,3668.03,Active,2025-04-15,2026-02-12,ERP
102967,PROD-102967,Multi-channeled modular success,Networking,Firewall,Cisco,4151.2,1049.43,Active,2025-09-18,2026-02-11,ERP
102968,PROD-102968,De-engineered needs-based process improvement,Services,Consulting,Lenovo,3655.83,3231.65,Active,2022-08-26,2025-08-08,ERP
102969,PROD-102969,Synergistic empowering Graphical User Interface,Software,Operating System,Dell,3570.96,1832.61,Active,2026-02-02,2026-07-14,ERP
102970,PROD-102970,Object-based coherent analyzer,Collaboration,Email,Microsoft,3051.96,814.51,Active,2023-04-27,2025-01-02,ERP
102971,PROD-102971,Ameliorated systematic secured line,Software,Database,Adobe,1123.07,1634.85,Active,2022-06-15,2024-11-23,ERP
102972,PROD-102972,User-centric uniform array,Services,Support,Microsoft,4417.79,3422.88,Active,2024-01-10,2025-01-02,ERP
102973,PROD-102973,Realigned optimizing infrastructure,Software,Operating System,Adobe,3804.07,1326.58,Active,2023-06-19,2025-12-07,ERP
102974,PROD-102974,Universal radical database,Storage,SAN,Adobe,4805.66,3437.05,Active,2023-10-16,2025-05-11,ERP
102975,PROD-102975,Digitized foreground access,Hardware,Laptop,HP,1083.08,130.61,Active,2024-11-11,2024-09-05,ERP
102976,PROD-102976,Multi-lateral tertiary challenge,Hardware,Laptop,Citrix,3904.23,470.26,Active,2026-03-31,2024-08-14,ERP
102977,PROD-102977,Open-architected hybrid moratorium,Cloud,Compute,Cisco,3457.56,1352.06,Active,2022-10-01,2025-03-05,ERP
102978,PROD-102978,Synergistic radical instruction set,Collaboration,Voice,VMware,4124.05,2394.39,Active,2023-06-17,2024-10-30,ERP
102979,PROD-102979,User-centric 6thgeneration website,Storage,SAN,Cisco,1989.22,2448.73,Active,2022-01-04,2025-12-30,ERP
102980,PROD-102980,Intuitive fresh-thinking standardization,Services,Support,Microsoft,427.45,2424.67,Active,2023-04-14,2026-05-19,ERP
102981,PROD-102981,Exclusive eco-centric info-mediaries,Software,Analytics,Dell,2719.19,922.73,Active,2026-04-22,2026-06-28,ERP
102982,PROD-102982,Up-sized mission-critical alliance,Storage,Archive,Citrix,4198.42,2356.56,Active,2022-10-02,2025-10-15,ERP
102983,PROD-102983,Visionary static hierarchy,Storage,NAS,HP,4083.98,651.77,Active,2024-12-06,2025-04-23,ERP
102984,PROD-102984,Virtual grid-enabled synergy,Networking,Switch,Dell,1238.7,1118.2,Active,2025-09-24,2026-07-09,ERP
102985,PROD-102985,Centralized asymmetric database,Services,Implementation,Dell,506.51,3736.77,Active,2025-08-01,2025-12-23,ERP
102986,PROD-102986,Grass-roots maximized definition,Security,Endpoint,Lenovo,4706.31,195.34,Active,2023-05-25,2025-08-15,ERP
102987,PROD-102987,Adaptive secondary algorithm,Services,Consulting,Citrix,1226.36,3743.98,Active,2024-04-20,2026-01-08,ERP
102988,PROD-102988,Phased regional secured line,Storage,Archive,Microsoft,2620.73,406.54,Active,2025-01-18,2025-08-19,ERP
102989,PROD-102989,Centralized systematic infrastructure,Cloud,Networking,Microsoft,4697.28,3776.8,Active,2026-05-01,2026-02-20,ERP
102990,PROD-102990,Front-line explicit instruction set,Hardware,Desktop,Citrix,1983.42,3541.04,Active,2025-05-28,2024-08-06,ERP
102991,PROD-102991,Cross-group 24/7 data-warehouse,Software,Operating System,Lenovo,812.26,1836.12,Active,2025-07-22,2025-07-16,ERP
102992,PROD-102992,De-engineered analyzing strategy,Services,Support,Dell,4766.29,3076.19,Active,2025-09-30,2026-06-02,ERP
102993,PROD-102993,Virtual analyzing migration,Security,Threat Protection,Citrix,307.66,1733.43,Active,2025-06-15,2026-02-26,ERP
102994,PROD-102994,Persistent tangible application,Cloud,Networking,Dell,2452.66,3393.54,Active,2023-07-14,2026-01-05,ERP
102995,PROD-102995,Customer-focused system-worthy approach,Storage,NAS,Cisco,4920.4,3329.78,Active,2026-07-13,2024-08-05,ERP
102996,PROD-102996,Cloned user-facing complexity,Security,Identity,Dell,1248.4,3588.03,Active,2023-02-22,2024-11-23,ERP
102997,PROD-102997,Streamlined 3rdgeneration monitoring,Hardware,Monitor,Cisco,1745.92,968.77,Active,2021-11-13,2025-12-21,ERP
102998,PROD-102998,Multi-channeled fresh-thinking model,Cloud,Networking,Microsoft,1099.21,2589.41,Active,2021-09-01,2024-08-24,ERP
